"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Month","Year","Acceptable PM2.5 AQI & Speciation Mass","Ozone","PM2.5","PM2.5 - Local Conditions"
2018-06-28,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,NA,49,38,NA
2018-06-29,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,34,NA,NA
2018-06-29,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,NA,43,27,NA
2018-06-29,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,NA,74,47,NA
2018-06-29,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,NA,44,42,NA
2018-06-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,44,NA,NA
2018-06-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,NA,54,35,NA
2018-06-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,NA,71,36,NA
2018-06-29,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,NA,46,38,NA
2018-06-29,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,40,NA,NA
2018-06-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,NA,50,40,NA
2018-06-29,"Millbrook School","Wake",35.856111,-78.574167,6,2018,NA,49,46,NA
2018-06-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,NA,49,40,NA
2018-06-29,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,NA,50,46,NA
2018-06-30,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,39,NA,NA
2018-06-30,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,NA,31,24,NA
2018-06-30,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,NA,67,55,NA
2018-06-30,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,NA,46,47,NA
2018-06-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,45,NA,NA
2018-06-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,NA,46,52,NA
2018-06-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,NA,67,46,NA
2018-06-30,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,NA,45,48,NA
2018-06-30,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,46,NA,NA
2018-06-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,NA,64,48,NA
2018-06-30,"Millbrook School","Wake",35.856111,-78.574167,6,2018,NA,49,54,NA
2018-06-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,2018,NA,46,44,NA
2018-06-30,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,NA,50,53,NA
2018-07-01,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,27,NA,NA
2018-07-01,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,26,17,NA
2018-07-01,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,42,35,NA
2018-07-01,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,44,34.5,NA
2018-07-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,30,12,NA
2018-07-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,38,23,NA
2018-07-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,44,34,NA
2018-07-01,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,42,35,NA
2018-07-01,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,35,25,NA
2018-07-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,40,34,NA
2018-07-01,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,44,36.3333333333333,NA
2018-07-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,40,31,NA
2018-07-01,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,41,33,NA
2018-07-02,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,29,NA,NA
2018-07-02,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,28,13,NA
2018-07-02,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,40,32,NA
2018-07-02,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,47,33,NA
2018-07-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,31,NA,NA
2018-07-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,41,29,NA
2018-07-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,46,26,NA
2018-07-02,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,42,36,NA
2018-07-02,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,23,NA,NA
2018-07-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,43,27,NA
2018-07-02,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,45,38.5,NA
2018-07-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,41,29,NA
2018-07-02,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,43,49,NA
2018-07-03,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,31,24,NA
2018-07-03,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,42,20,NA
2018-07-03,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,54,54,NA
2018-07-03,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,41,51,NA
2018-07-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,45,NA,NA
2018-07-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,49,51,NA
2018-07-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,58,44,NA
2018-07-03,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,44,44,NA
2018-07-03,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,35,NA,NA
2018-07-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,44,48,NA
2018-07-03,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,44,52,NA
2018-07-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,45,46,NA
2018-07-03,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,44,48,NA
2018-07-04,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,40,51,NA
2018-07-04,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,23,14,NA
2018-07-04,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,43,57,NA
2018-07-04,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,23,50,NA
2018-07-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,39,45,NA
2018-07-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,31,45.5,NA
2018-07-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,42,52.5,NA
2018-07-04,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,25,22,NA
2018-07-04,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,43,43,NA
2018-07-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,33,44,NA
2018-07-04,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,26,41,NA
2018-07-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,22,22,NA
2018-07-04,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,27,35,NA
2018-07-05,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,29,38,NA
2018-07-05,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,23,8,NA
2018-07-05,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,29,31,NA
2018-07-05,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,39,15,NA
2018-07-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,30,NA,NA
2018-07-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,31,23,NA
2018-07-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,35,26,NA
2018-07-05,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,24,18,NA
2018-07-05,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,26,NA,NA
2018-07-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,30,23,NA
2018-07-05,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,32,26.5,NA
2018-07-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,27,25,NA
2018-07-05,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,31,23,NA
2018-07-06,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,26,32,NA
2018-07-06,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,19,0,NA
2018-07-06,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,32,34,NA
2018-07-06,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,33,17,NA
2018-07-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,41,NA,NA
2018-07-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,45,25,NA
2018-07-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,33,28,NA
2018-07-06,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,34,NA,NA
2018-07-06,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,28,NA,NA
2018-07-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,39,21,NA
2018-07-06,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,36,25.5,NA
2018-07-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,35,16,NA
2018-07-06,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,32,24,NA
2018-07-07,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,28,29,NA
2018-07-07,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,28,23,NA
2018-07-07,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,36,33,NA
2018-07-07,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,31,24.5,NA
2018-07-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,35,6,NA
2018-07-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,33,31.5,NA
2018-07-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,35,27.6666666666667,NA
2018-07-07,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,26,NA,NA
2018-07-07,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,31,22,NA
2018-07-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,32,21,NA
2018-07-07,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,31,28.3333333333333,NA
2018-07-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,29,30,NA
2018-07-07,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,27,30,NA
2018-07-08,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,32,33,NA
2018-07-08,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,28,10,NA
2018-07-08,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,51,21,NA
2018-07-08,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,34,24,NA
2018-07-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,58,NA,NA
2018-07-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,61,25,NA
2018-07-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,50,18,NA
2018-07-08,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,35,NA,NA
2018-07-08,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,33,NA,NA
2018-07-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,44,14,NA
2018-07-08,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,37,22.5,NA
2018-07-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,35,22,NA
2018-07-08,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,33,20,NA
2018-07-09,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,37,34,NA
2018-07-09,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,35,12,NA
2018-07-09,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,46,23,NA
2018-07-09,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,41,28,NA
2018-07-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,46,NA,NA
2018-07-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,54,23,NA
2018-07-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,44,20,NA
2018-07-09,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,43,NA,NA
2018-07-09,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,43,NA,NA
2018-07-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,46,22,NA
2018-07-09,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,48,22.5,NA
2018-07-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,46,29,NA
2018-07-09,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,44,18,NA
2018-07-10,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,38,36,NA
2018-07-10,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,77,26,NA
2018-07-10,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,54,47,NA
2018-07-10,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,74,47.5,NA
2018-07-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,45,30,NA
2018-07-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,67,46.5,NA
2018-07-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,58,46,NA
2018-07-10,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,74,56,NA
2018-07-10,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,45,34,NA
2018-07-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,58,40,NA
2018-07-10,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,74,45.3333333333333,NA
2018-07-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,87,46.5,NA
2018-07-10,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,74,49,NA
2018-07-11,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,37,38,NA
2018-07-11,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,74,51,NA
2018-07-11,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,51,52,NA
2018-07-11,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,58,61,NA
2018-07-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,50,NA,NA
2018-07-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,100,53,NA
2018-07-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,61,52,NA
2018-07-11,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,64,54,NA
2018-07-11,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,42,NA,NA
2018-07-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,67,48,NA
2018-07-11,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,90,61.5,NA
2018-07-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,87,60,NA
2018-07-11,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,84,67,NA
2018-07-12,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,38,47,NA
2018-07-12,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,47,36,NA
2018-07-12,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,97,48,NA
2018-07-12,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,48,56,NA
2018-07-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,43,NA,NA
2018-07-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,80,52,NA
2018-07-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,80,51,NA
2018-07-12,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,48,48,NA
2018-07-12,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,38,NA,NA
2018-07-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,67,54,NA
2018-07-12,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,48,50,NA
2018-07-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,46,57,NA
2018-07-12,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,48,56,NA
2018-07-13,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,37,43,NA
2018-07-13,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,44,22,NA
2018-07-13,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,93,44,NA
2018-07-13,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,48,51,NA
2018-07-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,49,24,NA
2018-07-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,51,48.5,NA
2018-07-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,80,52.6666666666667,NA
2018-07-13,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,44,46,NA
2018-07-13,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,46,47,NA
2018-07-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,54,48,NA
2018-07-13,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,48,47.6666666666667,NA
2018-07-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,47,39,NA
2018-07-13,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,67,46,NA
2018-07-14,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,39,46,NA
2018-07-14,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,33,13,NA
2018-07-14,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,58,37,NA
2018-07-14,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,47,46,NA
2018-07-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,45,NA,NA
2018-07-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,51,51,NA
2018-07-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,74,54,NA
2018-07-14,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,37,22,NA
2018-07-14,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,44,NA,NA
2018-07-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,50,41,NA
2018-07-14,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,43,34.5,NA
2018-07-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,37,27,NA
2018-07-14,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,46,33,NA
2018-07-15,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,33,36,NA
2018-07-15,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,35,7,NA
2018-07-15,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,64,38,NA
2018-07-15,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,51,56,NA
2018-07-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,41,NA,NA
2018-07-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,44,48,NA
2018-07-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,64,55,NA
2018-07-15,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,47,35,NA
2018-07-15,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,29,NA,NA
2018-07-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,71,53,NA
2018-07-15,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,48,46.5,NA
2018-07-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,45,35,NA
2018-07-15,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,45,44,NA
2018-07-16,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,30,30,NA
2018-07-16,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,31,10,NA
2018-07-16,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,54,32,NA
2018-07-16,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,42,54,NA
2018-07-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,40,24,NA
2018-07-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,42,48,NA
2018-07-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,50,42.5,NA
2018-07-16,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,45,46,NA
2018-07-16,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,31,31,NA
2018-07-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,50,44,NA
2018-07-16,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,46,53.3333333333333,NA
2018-07-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,40,37,NA
2018-07-16,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,44,51,NA
2018-07-17,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,5,26,NA
2018-07-17,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,34,22,NA
2018-07-17,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,43,29,NA
2018-07-17,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,43,45.5,NA
2018-07-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,41,NA,NA
2018-07-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,42,30,NA
2018-07-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,43,33,NA
2018-07-17,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,43,42,NA
2018-07-17,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,37,NA,NA
2018-07-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,46,37,NA
2018-07-17,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,43,46,NA
2018-07-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,42,43,NA
2018-07-17,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,40,43,NA
2018-07-18,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,43,32,NA
2018-07-18,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,31,19,NA
2018-07-18,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,51,NA,NA
2018-07-18,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,41,41,NA
2018-07-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,50,NA,NA
2018-07-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,77,40,NA
2018-07-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,51,32,NA
2018-07-18,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,46,31,NA
2018-07-18,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,39,NA,NA
2018-07-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,44,35,NA
2018-07-18,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,43,26.5,NA
2018-07-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,45,36,NA
2018-07-18,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,38,29,NA
2018-07-19,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,37,36,NA
2018-07-19,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,46,21,NA
2018-07-19,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,64,NA,NA
2018-07-19,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,64,45,NA
2018-07-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,48,28,NA
2018-07-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,43,43.5,NA
2018-07-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,74,31.6666666666667,NA
2018-07-19,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,54,33,NA
2018-07-19,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,39,29,NA
2018-07-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,48,26,NA
2018-07-19,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,64,35,NA
2018-07-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,50,38.5,NA
2018-07-19,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,64,34,NA
2018-07-20,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,40,44,NA
2018-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,33,12,NA
2018-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,67,47,NA
2018-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,NA,44,42.5,NA
2018-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,48,NA,NA
2018-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,45,42,NA
2018-07-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,80,37,NA
2018-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,38,32,NA
2018-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,45,NA,NA
2018-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,54,36,NA
2018-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,41,37,NA
